MemberName,Message
AbuIlyaas,"May Allaah reward all of those who've helped in this campaign.   Quote:     Originally Posted by  musaafirah 57   Also, a clarification on the permissability of hunger-strikes and petitioning to non-Muslim authorities was also provided by Dr. Tarhuni and Shaykh `Adly, may Allaah reward them for their support in this cause.     Sister, I'm not warning against anything here or trying to work against this campaign but I would like to ask if you could provide some more information regarding what Dr. Tarhuni and Shaykh `Adly said about the permissibility of hunger strikes. I am asking purely to understand this from a  fiqh  perspective and not intending to harm any efforts that are being made to help our brother and others like him.   I just wanted a little elaboration on the issue if this is possible please. I'm not asking about the petition, as I'm struggling to see any  shar`ee  objection to petitioning. However, when I have previously heard of hunger striking I have always wondered whether such an action would be deemed permissible or not.   Purely on the basis of the purposes of Islaamic law ( al-maqaasid al-Sharee`ah).  One of the five essential values ( al-darooriyyat al-khamsah ) that the  sharee`ah  strives to protect is life ( al-nafs ). So when I heard of this issue (i.e. hunger striking) not specifically about this case. I wondered what the ruling on purposely abstaining from food in protest - an action which can bring much harm and even death to oneself - would be viewed under Islaamic law?   I'm not attempting a refutation of this action, I am just asking if you could elaborate on what these scholars said on this issue, as it is one which I do not understand?    Jazaakum Allaahu khairan .   And may Allaah (al-Shaafee - the One who cures) grant our brother the medical assistance that he needs and end the oppression against him (and others) -  ameen!"
AbuIlyaas,"Quote:     Originally Posted by  AbuIlyaas   ... so that it doesn't strave to death     Imagine that,  straving to death,  what a horrible fate! Where's my spell check?   But it's better than when I wanted to ask a question about martial arts and wrote marital arts instead, what a  basket case !"
AbuIlyaas,"al-salamu 'alaykum ,  Can questioners please remember to make their question titles indicative summaries of their questions.  Taken from the  Q&A Section Rules :     Quote:        b)   Question   Titles :    Please try to make your question title an accurate summary of your actual question. Answered questions will eventually be compiled in a database ( in shā?Allāh ) so try to select a title that if someone searched they would find your thread. Titles like 換uestion? 揘eed Help? 揊AO Shaykh?or 揑s this OK??are not very helpful to other readers.     For the purpose of clarity we will at times edit titles. We have had numerous questions posted with a title of just 搈arriage? try to make your choice of title more indicative of what the actual question is."
AbuIlyaas,"Yes correct,  maa shaa' Allaah !   Jaraad ."
AbuIlyaas,I have this strange feeling that I've had a conversation about  d 閖?vu   before.
AbuIlyaas,Assalamualaikum Shaikh.     Is it permissible for women to cut their hair in order to maintain it and can we dye our hair ( henna or artificial dying) ?
AbuIlyaas,"wa 'alaykum salam,  Just to let you know that I don't have these files with me at the moment and can't re-upload the lecture. Maybe someone else could?"
AbuIlyaas,It's probably a typo but it's worth pointing out that it's Abu Muntasir and not AbdulMuntasir.  I don't recollect Nuh Keller ever being invited to a JIMAS conference though?
AbuIlyaas,The one that there is a lot of kalaam about at the moment. E.g.  'No thanks' to Tariq Ramadan.
AbuIlyaas,"wa 'alaykum salam,  Yes, I posted it in this thread post number 9 (although my cassette didn't have the 's' on the end of faith).   They've recently uploaded it on the Upon Sunnah audio site ( part one ,  part two ). And it is the one from Shaykh Suhaib's masjid as he refers to it at the beginning of the lecture."
AbuIlyaas,"Quote:     Originally Posted by  muslim21z   The difference between Muay Thai and Tae Kwon Do.     The area of the foot that they strike with for one. In Muay Thai you strike with the shin, it is sort of swung like a bat and is very effective. In Tae Kwon Do they strike hit the in-step and top of the foot. It is sort of famous for high flicky kicks. Plus, I believe, in Tae Kwon Doe as a sport, they don't allow kicks below the waist (someone can correct me if I'm wrong as I've never trained it). One of the Muay Thai trademarks, if you like, is the low kick to the thigh and inner leg.    To the best of my research Muay Thai is regarded as one of the most effective striking based martial arts."
AbuIlyaas,"A Reminder to the Married Brothers   by Abu Hanifa Adam Abdullah  (pre-Islam Channel days, London 2000)                 An excerpt from a lecture on the &quot;Weakness of Iman and its Cures&quot;. Abu Hanifa gives an advice to the married brothers to continue to study even after marriage.  I'm still experimenting with the audio programs here and so I haven't sussed how to ditch the clicking sound yet."
AbuIlyaas,"I haven't posted the story before. I've always meant to have a proper go at writing it up because writing can be fun. I've held off doing it thus far because I wanted to make sure I did it properly. I have just never got around to it.  In shaa` Allaah , I'll give it a go and post it when I've finished."
AbuIlyaas,"It's simply a case of having some equality in how we deal with posts. If we would edit a sister's post that might cause fitnah for some (not everyone) then we should do similar for a brother's post. There's no accusation of self flattery, flirting or ill intent attached to it.   If someone replies to a sister for instance with a smiley emoticon, I'll edit it out of their post purely because our gender relation policy on the board doesn't allow it. I'm not implying that the brother was try to hook up with the sister, it's just our board takes things like this out of the mix in an attempt to reduce fitnah.  Sami Yusuf is clearly fitnah for some sisters, so why should a statement that a person has often been likened to him be treated any differently from a statement by a sister on the board who says she's often been mistaken for a woman that is fitnah for some brothers.  It's not really a big deal, our board has a gender relation policy, others don't. You can love or hate the policy but I personally feel that it makes things more conducive towards an environment of modesty and respect.  I also think it's not worth arguing about. A post was edited, it happens, now lets just move on."
AbuIlyaas,Maa shaa' Allaah!   I'm just so excited and hyped up about Jannah! May Allaah grant us all a place in it -  ameen .
AbuIlyaas,"click on the tick/cross icon under the person's details, eg under your &quot;posts: 185&quot; bit. You can view your own rep in your User CP.   Permit me to demonstrate ..."
AbuIlyaas,"I have understood that it is permissible (although not recommended) to sleep whilst in a state of  janabah  (major ritual impurity).  However, I have always wondered about reconciling these two  ahadith :  On 慉mmar bin Yasir, that the Messenger of Allah ( salla Allahu 慳layhi wa sallam ) said: 揟here are three which the angels will never approach: The corpse of a disbeliever; a man who wears perfume of women;  and one who has sex until he performs  wudu? .?( Abu Dawud , Ahmad and others:  Hasan )  And the famous hadith of Abu Hurayrah regarding  ayat al-kursi , where the shaytan who had been caught stealing from the  zakat  told him 揥henever you go to bed, recite  ayat al-kursi  till you finish the whole verse. (If you do so), Allah will appoint a guard for you who will stay with you and no shaytan will come near you till morning.?The Messenger ( salla Allahu 慳layhi wa sallam ) confirmed 揌e really spoke the truth, although he is [absolutely] a liar.?(Bukhari)  So my question is: If a person goes to bed and recites  ayat al-kursi  (and Allah appoints a guardian for them until the morning, which I was told is an Angel) and then they approach their spouse and becomes  junub , if they sleep in this state do they lose their guardian on the basis of the first hadith?"
AbuIlyaas,"I am allowed to say this? You can just delete it and say 'no' in the reason section, I don't mind. But it did actually happen.   Not long on the  deen , so I was still a little naive, I was invited around to a friends house for  iftaar  there were loads of people there. I'd never seen so many different dishes in one sitting (outside of a restaurant).   The central piece was a whole lamb lying on a bed of rice. I was really impressed about how differently Muslims prepared dishes. I was used to everything coming straight from packets, the only (nearly) whole animal I'd seen prepared before Islam was a chicken or fish.   My host was trying make me feel very welcome and kept telling me to eat. He asked me &quot;Have you tried the balls?&quot;   I was totally shocked and looking at the lamb asked, &quot;Do you eat them as well?&quot;   He just looked at me in disbelief and motioned towards the balls of mince-meat with the accompanying dip on another plate."
